Year,Gebietseinheit,Kategorien,Geocode,Value
2018,Lüneburg,Neubau_Anteil,K033,94.2
2018,Celle,Neubau_Anteil,K03351,92.6
2018,Cuxhaven,Neubau_Anteil,K03352,95.6
2018,Harburg,Neubau_Anteil,K03353,93.0
2018,Lüchow-Dannenberg,Neubau_Anteil,K03354,71.7
2018,Lüneburg,Neubau_Anteil,K03355,90.3
2018,Osterholz,Neubau_Anteil,K03356,99.2
2018,Rotenburg (Wümme),Neubau_Anteil,K03357,96.8
2018,Heidekreis,Neubau_Anteil,K03358,93.3
2018,Stade,Neubau_Anteil,K03359,94.9
2018,Uelzen,Neubau_Anteil,K03360,98.9
2018,Verden,Neubau_Anteil,K03361,95.6
2018,Weser-Ems,Neubau_Anteil,K034,91.9
2018,Delmenhorst.Stadt,Neubau_Anteil,K03401,93.6
2018,Emden Stadt,Neubau_Anteil,K03402,83.3
2018,Oldenburg (Oldb) Stadt,Neubau_Anteil,K03403,94.5
2018,Osnabrück Stadt,Neubau_Anteil,K03404,87.0
2018,Wilhelmshaven Stadt,Neubau_Anteil,K03405,67.8
2018,Ammerland,Neubau_Anteil,K03451,94.3
2018,Aurich,Neubau_Anteil,K03452,96.7
2018,Cloppenburg,Neubau_Anteil,K03453,93.2
2018,Emsland,Neubau_Anteil,K03454,92.5
2018,Friesland,Neubau_Anteil,K03455,91.7
2018,Grafschaft Bentheim,Neubau_Anteil,K03456,92.7
2018,Leer,Neubau_Anteil,K03457,93.9
2018,Oldenburg,Neubau_Anteil,K03458,94.4
2018,Osnabrück,Neubau_Anteil,K03459,88.8
2018,Vechta,Neubau_Anteil,K03460,89.0
2018,Wesermarsch,Neubau_Anteil,K03461,88.4
2018,Wittmund,Neubau_Anteil,K03462,93.3
2012,Niedersachsen,Bestand_Jahresende,K030,3840475.0
2012,Braunschweig,Bestand_Jahresende,K031,822205.0
2012,Braunschweig Stadt,Bestand_Jahresende,K03101,136237.0
2012,Salzgitter.Stadt,Bestand_Jahresende,K03102,55028.0
2012,Wolfsburg.Stadt,Bestand_Jahresende,K03103,63875.0
2012,Gifhorn,Bestand_Jahresende,K03151,76341.0
2012,Goslar,Bestand_Jahresende,K03153,80265.0
2012,Helmstedt,Bestand_Jahresende,K03154,47254.0
2012,Northeim,Bestand_Jahresende,K03155,68938.0
2012,Peine,Bestand_Jahresende,K03157,61174.0
2012,Wolfenbüttel,Bestand_Jahresende,K03158,60011.0
2012,Göttingen,Bestand_Jahresende,K03159,173082.0
2012,Hannover,Bestand_Jahresende,K032,1072232.0
2012,Hannover Region,Bestand_Jahresende,K03241,583514.0
2012,Hannover Landeshauptstadt,Bestand_Jahresende,K03241001,290418.0
2012,Diepholz,Bestand_Jahresende,K03251,96778.0
2012,Hameln-Pyrmont,Bestand_Jahresende,K03252,79505.0
2012,Hildesheim,Bestand_Jahresende,K03254,139773.0
2012,Holzminden,Bestand_Jahresende,K03255,38234.0
2012,Nienburg (Weser),Bestand_Jahresende,K03256,55935.0
2012,Schaumburg,Bestand_Jahresende,K03257,78493.0
2012,Lüneburg,Bestand_Jahresende,K033,805081.0
2012,Celle,Bestand_Jahresende,K03351,87243.0
2012,Cuxhaven,Bestand_Jahresende,K03352,100119.0
2012,Harburg,Bestand_Jahresende,K03353,114640.0
2012,Lüchow-Dannenberg,Bestand_Jahresende,K03354,26095.0
2012,Lüneburg,Bestand_Jahresende,K03355,85570.0
2012,Osterholz,Bestand_Jahresende,K03356,50700.0
2012,Rotenburg (Wümme),Bestand_Jahresende,K03357,73096.0
2012,Heidekreis,Bestand_Jahresende,K03358,66497.0
2012,Stade,Bestand_Jahresende,K03359,92584.0
2012,Uelzen,Bestand_Jahresende,K03360,47357.0
2012,Verden,Bestand_Jahresende,K03361,61180.0
2012,Weser-Ems,Bestand_Jahresende,K034,1140957.0
2012,Delmenhorst.Stadt,Bestand_Jahresende,K03401,37729.0
2012,Emden Stadt,Bestand_Jahresende,K03402,25641.0
2012,Oldenburg (Oldb) Stadt,Bestand_Jahresende,K03403,86642.0
2012,Osnabrück Stadt,Bestand_Jahresende,K03404,84790.0
2012,Wilhelmshaven Stadt,Bestand_Jahresende,K03405,45188.0
2012,Ammerland,Bestand_Jahresende,K03451,55334.0
2012,Aurich,Bestand_Jahresende,K03452,93614.0
2012,Cloppenburg,Bestand_Jahresende,K03453,61899.0
2012,Emsland,Bestand_Jahresende,K03454,128719.0
2012,Friesland,Bestand_Jahresende,K03455,49836.0
2012,Grafschaft Bentheim,Bestand_Jahresende,K03456,57425.0
2012,Leer,Bestand_Jahresende,K03457,77393.0
2012,Oldenburg,Bestand_Jahresende,K03458,55487.0
2012,Osnabrück,Bestand_Jahresende,K03459,153203.0
2012,Vechta,Bestand_Jahresende,K03460,53169.0
2012,Wesermarsch,Bestand_Jahresende,K03461,45386.0
2012,Wittmund,Bestand_Jahresende,K03462,29502.0
2013,Niedersachsen,Bestand_Jahresende,K030,3863171.0
2013,Braunschweig,Bestand_Jahresende,K031,824615.0
2013,Braunschweig Stadt,Bestand_Jahresende,K03101,136582.0
2013,Salzgitter.Stadt,Bestand_Jahresende,K03102,55136.0
2013,Wolfsburg.Stadt,Bestand_Jahresende,K03103,64068.0
2013,Gifhorn,Bestand_Jahresende,K03151,76953.0
2013,Goslar,Bestand_Jahresende,K03153,80335.0
2013,Helmstedt,Bestand_Jahresende,K03154,47376.0
2013,Northeim,Bestand_Jahresende,K03155,69004.0
2013,Peine,Bestand_Jahresende,K03157,61474.0
2013,Wolfenbüttel,Bestand_Jahresende,K03158,60179.0
2013,Göttingen,Bestand_Jahresende,K03159,173508.0
2013,Hannover,Bestand_Jahresende,K032,1075980.0
2013,Hannover Region,Bestand_Jahresende,K03241,585492.0
2013,Hannover Landeshauptstadt,Bestand_Jahresende,K03241001,291067.0
2013,Diepholz,Bestand_Jahresende,K03251,97446.0
2013,Hameln-Pyrmont,Bestand_Jahresende,K03252,79731.0
2013,Hildesheim,Bestand_Jahresende,K03254,140162.0
2013,Holzminden,Bestand_Jahresende,K03255,38245.0
2013,Nienburg (Weser),Bestand_Jahresende,K03256,56181.0
2013,Schaumburg,Bestand_Jahresende,K03257,78723.0
2013,Lüneburg,Bestand_Jahresende,K033,810367.0
2013,Celle,Bestand_Jahresende,K03351,87576.0
2013,Cuxhaven,Bestand_Jahresende,K03352,100744.0
2013,Harburg,Bestand_Jahresende,K03353,115761.0
2013,Lüchow-Dannenberg,Bestand_Jahresende,K03354,26148.0
2013,Lüneburg,Bestand_Jahresende,K03355,86345.0
2013,Osterholz,Bestand_Jahresende,K03356,50935.0
2013,Rotenburg (Wümme),Bestand_Jahresende,K03357,73502.0
2013,Heidekreis,Bestand_Jahresende,K03358,66718.0
2013,Stade,Bestand_Jahresende,K03359,93428.0
2013,Uelzen,Bestand_Jahresende,K03360,47511.0
2013,Verden,Bestand_Jahresende,K03361,61699.0
2013,Weser-Ems,Bestand_Jahresende,K034,1152209.0
2013,Delmenhorst.Stadt,Bestand_Jahresende,K03401,37886.0
2013,Emden Stadt,Bestand_Jahresende,K03402,25744.0
2013,Oldenburg (Oldb) Stadt,Bestand_Jahresende,K03403,87754.0
2013,Osnabrück Stadt,Bestand_Jahresende,K03404,85216.0
2013,Wilhelmshaven Stadt,Bestand_Jahresende,K03405,45205.0
2013,Ammerland,Bestand_Jahresende,K03451,56229.0
2013,Aurich,Bestand_Jahresende,K03452,94562.0
2013,Cloppenburg,Bestand_Jahresende,K03453,62949.0
2013,Emsland,Bestand_Jahresende,K03454,130666.0
2013,Friesland,Bestand_Jahresende,K03455,50184.0
2013,Grafschaft Bentheim,Bestand_Jahresende,K03456,58113.0
2013,Leer,Bestand_Jahresende,K03457,78229.0
2013,Oldenburg,Bestand_Jahresende,K03458,55780.0
2013,Osnabrück,Bestand_Jahresende,K03459,154159.0
2013,Vechta,Bestand_Jahresende,K03460,54242.0
2013,Wesermarsch,Bestand_Jahresende,K03461,45555.0
2013,Wittmund,Bestand_Jahresende,K03462,29736.0
2014,Niedersachsen,Bestand_Jahresende,K030,3888731.0
2014,Braunschweig,Bestand_Jahresende,K031,827735.0
2014,Braunschweig Stadt,Bestand_Jahresende,K03101,137072.0
2014,Salzgitter.Stadt,Bestand_Jahresende,K03102,55191.0
2014,Wolfsburg.Stadt,Bestand_Jahresende,K03103,64472.0
2014,Gifhorn,Bestand_Jahresende,K03151,77676.0
2014,Goslar,Bestand_Jahresende,K03153,80444.0
2014,Helmstedt,Bestand_Jahresende,K03154,47558.0
2014,Northeim,Bestand_Jahresende,K03155,69096.0
2014,Peine,Bestand_Jahresende,K03157,61768.0
2014,Wolfenbüttel,Bestand_Jahresende,K03158,60400.0
2014,Göttingen,Bestand_Jahresende,K03159,174058.0
2014,Hannover,Bestand_Jahresende,K032,1080187.0
2014,Hannover Region,Bestand_Jahresende,K03241,587991.0
2014,Hannover Landeshauptstadt,Bestand_Jahresende,K03241001,292121.0
2014,Diepholz,Bestand_Jahresende,K03251,98143.0
2014,Hameln-Pyrmont,Bestand_Jahresende,K03252,79906.0
2014,Hildesheim,Bestand_Jahresende,K03254,140566.0
2014,Holzminden,Bestand_Jahresende,K03255,38260.0
2014,Nienburg (Weser),Bestand_Jahresende,K03256,56398.0
2014,Schaumburg,Bestand_Jahresende,K03257,78923.0
2014,Lüneburg,Bestand_Jahresende,K033,816272.0
2014,Celle,Bestand_Jahresende,K03351,87944.0
2014,Cuxhaven,Bestand_Jahresende,K03352,101530.0
2014,Harburg,Bestand_Jahresende,K03353,116911.0
2014,Lüchow-Dannenberg,Bestand_Jahresende,K03354,26248.0
2014,Lüneburg,Bestand_Jahresende,K03355,86872.0
2014,Osterholz,Bestand_Jahresende,K03356,51296.0
2014,Rotenburg (Wümme),Bestand_Jahresende,K03357,74123.0
2014,Heidekreis,Bestand_Jahresende,K03358,66984.0
2014,Stade,Bestand_Jahresende,K03359,94507.0
2014,Uelzen,Bestand_Jahresende,K03360,47710.0
2014,Verden,Bestand_Jahresende,K03361,62147.0
2014,Weser-Ems,Bestand_Jahresende,K034,1164537.0
2014,Delmenhorst.Stadt,Bestand_Jahresende,K03401,38112.0
2014,Emden Stadt,Bestand_Jahresende,K03402,26046.0
2014,Oldenburg (Oldb) Stadt,Bestand_Jahresende,K03403,88504.0
2014,Osnabrück Stadt,Bestand_Jahresende,K03404,85580.0
2014,Wilhelmshaven Stadt,Bestand_Jahresende,K03405,45330.0
2014,Ammerland,Bestand_Jahresende,K03451,56919.0
2014,Aurich,Bestand_Jahresende,K03452,95372.0
2014,Cloppenburg,Bestand_Jahresende,K03453,64171.0
2014,Emsland,Bestand_Jahresende,K03454,133129.0
2014,Friesland,Bestand_Jahresende,K03455,50721.0
2014,Grafschaft Bentheim,Bestand_Jahresende,K03456,58963.0
2014,Leer,Bestand_Jahresende,K03457,79035.0
2014,Oldenburg,Bestand_Jahresende,K03458,56125.0
2014,Osnabrück,Bestand_Jahresende,K03459,155487.0
2014,Vechta,Bestand_Jahresende,K03460,55325.0
2014,Wesermarsch,Bestand_Jahresende,K03461,45695.0
2014,Wittmund,Bestand_Jahresende,K03462,30023.0
2015,Niedersachsen,Bestand_Jahresende,K030,3914139.0
2015,Braunschweig,Bestand_Jahresende,K031,830798.0
2015,Braunschweig Stadt,Bestand_Jahresende,K03101,137475.0
2015,Salzgitter.Stadt,Bestand_Jahresende,K03102,55249.0
2015,Wolfsburg.Stadt,Bestand_Jahresende,K03103,64691.0
2015,Gifhorn,Bestand_Jahresende,K03151,78369.0
2015,Goslar,Bestand_Jahresende,K03153,80517.0
2015,Helmstedt,Bestand_Jahresende,K03154,47691.0
2015,Northeim,Bestand_Jahresende,K03155,69192.0
2015,Peine,Bestand_Jahresende,K03157,62312.0
2015,Wolfenbüttel,Bestand_Jahresende,K03158,60712.0
2015,Göttingen,Bestand_Jahresende,K03159,174590.0
2015,Hannover,Bestand_Jahresende,K032,1085005.0
2015,Hannover Region,Bestand_Jahresende,K03241,590722.0
2015,Hannover Landeshauptstadt,Bestand_Jahresende,K03241001,293352.0
2015,Diepholz,Bestand_Jahresende,K03251,98892.0
2015,Hameln-Pyrmont,Bestand_Jahresende,K03252,80053.0
2015,Hildesheim,Bestand_Jahresende,K03254,141041.0
2015,Holzminden,Bestand_Jahresende,K03255,38341.0
2015,Nienburg (Weser),Bestand_Jahresende,K03256,56695.0
2015,Schaumburg,Bestand_Jahresende,K03257,79261.0
2015,Lüneburg,Bestand_Jahresende,K033,822487.0
2015,Celle,Bestand_Jahresende,K03351,88333.0
2015,Cuxhaven,Bestand_Jahresende,K03352,102130.0
2015,Harburg,Bestand_Jahresende,K03353,117999.0
2015,Lüchow-Dannenberg,Bestand_Jahresende,K03354,26325.0
2015,Lüneburg,Bestand_Jahresende,K03355,87648.0
2015,Osterholz,Bestand_Jahresende,K03356,51635.0
2015,Rotenburg (Wümme),Bestand_Jahresende,K03357,74661.0
2015,Heidekreis,Bestand_Jahresende,K03358,67239.0
2015,Stade,Bestand_Jahresende,K03359,95870.0
2015,Uelzen,Bestand_Jahresende,K03360,47821.0
2015,Verden,Bestand_Jahresende,K03361,62826.0
2015,Weser-Ems,Bestand_Jahresende,K034,1175849.0
2015,Delmenhorst.Stadt,Bestand_Jahresende,K03401,38260.0
2015,Emden Stadt,Bestand_Jahresende,K03402,26122.0
2015,Oldenburg (Oldb) Stadt,Bestand_Jahresende,K03403,89598.0
2015,Osnabrück Stadt,Bestand_Jahresende,K03404,86081.0
2015,Wilhelmshaven Stadt,Bestand_Jahresende,K03405,45384.0
2015,Ammerland,Bestand_Jahresende,K03451,57466.0
2015,Aurich,Bestand_Jahresende,K03452,96192.0
2015,Cloppenburg,Bestand_Jahresende,K03453,65096.0
2015,Emsland,Bestand_Jahresende,K03454,135112.0
2015,Friesland,Bestand_Jahresende,K03455,51110.0
2015,Grafschaft Bentheim,Bestand_Jahresende,K03456,59728.0
2015,Leer,Bestand_Jahresende,K03457,79966.0
2015,Oldenburg,Bestand_Jahresende,K03458,56660.0
2015,Osnabrück,Bestand_Jahresende,K03459,156730.0
2015,Vechta,Bestand_Jahresende,K03460,56143.0
2015,Wesermarsch,Bestand_Jahresende,K03461,45819.0
2015,Wittmund,Bestand_Jahresende,K03462,30382.0
2016,Niedersachsen,Bestand_Jahresende,K030,3943369.0
2016,Braunschweig,Bestand_Jahresende,K031,834687.0
2016,Braunschweig Stadt,Bestand_Jahresende,K03101,137907.0
2016,Salzgitter.Stadt,Bestand_Jahresende,K03102,55328.0
2016,Wolfsburg.Stadt,Bestand_Jahresende,K03103,65346.0
2016,Gifhorn,Bestand_Jahresende,K03151,79101.0
2016,Goslar,Bestand_Jahresende,K03153,80638.0
2016,Helmstedt,Bestand_Jahresende,K03154,47931.0
2016,Northeim,Bestand_Jahresende,K03155,69315.0
2016,Peine,Bestand_Jahresende,K03157,62788.0
2016,Wolfenbüttel,Bestand_Jahresende,K03158,61089.0
2016,Göttingen,Bestand_Jahresende,K03159,175244.0
2016,Hannover,Bestand_Jahresende,K032,1089713.0
2016,Hannover Region,Bestand_Jahresende,K03241,593375.0
2016,Hannover Landeshauptstadt,Bestand_Jahresende,K03241001,294257.0
2016,Diepholz,Bestand_Jahresende,K03251,99661.0
2016,Hameln-Pyrmont,Bestand_Jahresende,K03252,80146.0
2016,Hildesheim,Bestand_Jahresende,K03254,141521.0
2016,Holzminden,Bestand_Jahresende,K03255,38399.0
2016,Nienburg (Weser),Bestand_Jahresende,K03256,57087.0
2016,Schaumburg,Bestand_Jahresende,K03257,79524.0
2016,Lüneburg,Bestand_Jahresende,K033,830154.0
2016,Celle,Bestand_Jahresende,K03351,88856.0
2016,Cuxhaven,Bestand_Jahresende,K03352,103005.0
2016,Harburg,Bestand_Jahresende,K03353,119535.0
2016,Lüchow-Dannenberg,Bestand_Jahresende,K03354,26491.0
2016,Lüneburg,Bestand_Jahresende,K03355,88445.0
2016,Osterholz,Bestand_Jahresende,K03356,51989.0
2016,Rotenburg (Wümme),Bestand_Jahresende,K03357,75383.0
2016,Heidekreis,Bestand_Jahresende,K03358,67715.0
2016,Stade,Bestand_Jahresende,K03359,97083.0
2016,Uelzen,Bestand_Jahresende,K03360,48234.0
2016,Verden,Bestand_Jahresende,K03361,63418.0
2016,Weser-Ems,Bestand_Jahresende,K034,1188815.0
2016,Delmenhorst.Stadt,Bestand_Jahresende,K03401,38455.0
2016,Emden Stadt,Bestand_Jahresende,K03402,26252.0
2016,Oldenburg (Oldb) Stadt,Bestand_Jahresende,K03403,90940.0
2016,Osnabrück Stadt,Bestand_Jahresende,K03404,86772.0
2016,Wilhelmshaven Stadt,Bestand_Jahresende,K03405,45480.0
2016,Ammerland,Bestand_Jahresende,K03451,58256.0
2016,Aurich,Bestand_Jahresende,K03452,96986.0
2016,Cloppenburg,Bestand_Jahresende,K03453,66430.0
2016,Emsland,Bestand_Jahresende,K03454,137251.0
2016,Friesland,Bestand_Jahresende,K03455,51649.0
2016,Grafschaft Bentheim,Bestand_Jahresende,K03456,60308.0
2016,Leer,Bestand_Jahresende,K03457,80828.0
2016,Oldenburg,Bestand_Jahresende,K03458,57137.0
2016,Osnabrück,Bestand_Jahresende,K03459,158010.0
2016,Vechta,Bestand_Jahresende,K03460,57327.0
2016,Wesermarsch,Bestand_Jahresende,K03461,46002.0
2016,Wittmund,Bestand_Jahresende,K03462,30732.0
2017,Niedersachsen,Bestand_Jahresende,K030,3971972.0
2017,Braunschweig,Bestand_Jahresende,K031,838761.0
2017,Braunschweig Stadt,Bestand_Jahresende,K03101,138206.0
2017,Salzgitter.Stadt,Bestand_Jahresende,K03102,55435.0
2017,Wolfsburg.Stadt,Bestand_Jahresende,K03103,65795.0
2017,Gifhorn,Bestand_Jahresende,K03151,80129.0
2017,Goslar,Bestand_Jahresende,K03153,80783.0
2017,Helmstedt,Bestand_Jahresende,K03154,48183.0
2017,Northeim,Bestand_Jahresende,K03155,69535.0
2017,Peine,Bestand_Jahresende,K03157,63478.0
2017,Wolfenbüttel,Bestand_Jahresende,K03158,61287.0
2017,Göttingen,Bestand_Jahresende,K03159,175930.0
2017,Hannover,Bestand_Jahresende,K032,1094726.0
2017,Hannover Region,Bestand_Jahresende,K03241,596488.0
2017,Hannover Landeshauptstadt,Bestand_Jahresende,K03241001,295357.0
2017,Diepholz,Bestand_Jahresende,K03251,100371.0
2017,Hameln-Pyrmont,Bestand_Jahresende,K03252,80288.0
2017,Hildesheim,Bestand_Jahresende,K03254,141971.0
2017,Holzminden,Bestand_Jahresende,K03255,38446.0
2017,Nienburg (Weser),Bestand_Jahresende,K03256,57339.0
2017,Schaumburg,Bestand_Jahresende,K03257,79823.0
2017,Lüneburg,Bestand_Jahresende,K033,837157.0
2017,Celle,Bestand_Jahresende,K03351,89201.0
2017,Cuxhaven,Bestand_Jahresende,K03352,103738.0
2017,Harburg,Bestand_Jahresende,K03353,120603.0
2017,Lüchow-Dannenberg,Bestand_Jahresende,K03354,26530.0
2017,Lüneburg,Bestand_Jahresende,K03355,89810.0
2017,Osterholz,Bestand_Jahresende,K03356,52382.0
2017,Rotenburg (Wümme),Bestand_Jahresende,K03357,76132.0
2017,Heidekreis,Bestand_Jahresende,K03358,68016.0
2017,Stade,Bestand_Jahresende,K03359,98424.0
2017,Uelzen,Bestand_Jahresende,K03360,48364.0
2017,Verden,Bestand_Jahresende,K03361,63957.0
2017,Weser-Ems,Bestand_Jahresende,K034,1201328.0
2017,Delmenhorst.Stadt,Bestand_Jahresende,K03401,38665.0
2017,Emden Stadt,Bestand_Jahresende,K03402,26475.0
2017,Oldenburg (Oldb) Stadt,Bestand_Jahresende,K03403,92270.0
2017,Osnabrück Stadt,Bestand_Jahresende,K03404,87201.0
2017,Wilhelmshaven Stadt,Bestand_Jahresende,K03405,45551.0
2017,Ammerland,Bestand_Jahresende,K03451,58878.0
2017,Aurich,Bestand_Jahresende,K03452,97755.0
2017,Cloppenburg,Bestand_Jahresende,K03453,67720.0
2017,Emsland,Bestand_Jahresende,K03454,139485.0
2017,Friesland,Bestand_Jahresende,K03455,52130.0
2017,Grafschaft Bentheim,Bestand_Jahresende,K03456,61140.0
2017,Leer,Bestand_Jahresende,K03457,81741.0
2017,Oldenburg,Bestand_Jahresende,K03458,57573.0
2017,Osnabrück,Bestand_Jahresende,K03459,159311.0
2017,Vechta,Bestand_Jahresende,K03460,58251.0
2017,Wesermarsch,Bestand_Jahresende,K03461,46160.0
2017,Wittmund,Bestand_Jahresende,K03462,31022.0
2018,Niedersachsen,Bestand_Jahresende,K030,3999256.0
2018,Braunschweig,Bestand_Jahresende,K031,842376.0
2018,Braunschweig Stadt,Bestand_Jahresende,K03101,138836.0
2018,Salzgitter.Stadt,Bestand_Jahresende,K03102,55515.0
2018,Wolfsburg.Stadt,Bestand_Jahresende,K03103,66015.0
2018,Gifhorn,Bestand_Jahresende,K03151,80960.0
2018,Goslar,Bestand_Jahresende,K03153,80850.0
2018,Helmstedt,Bestand_Jahresende,K03154,48470.0
2018,Northeim,Bestand_Jahresende,K03155,69739.0
2018,Peine,Bestand_Jahresende,K03157,64003.0
2018,Wolfenbüttel,Bestand_Jahresende,K03158,61543.0
2018,Göttingen,Bestand_Jahresende,K03159,176445.0
2018,Hannover,Bestand_Jahresende,K032,1100175.0
2018,Hannover Region,Bestand_Jahresende,K03241,599673.0
2018,Hannover Landeshauptstadt,Bestand_Jahresende,K03241001,296889.0
2018,Diepholz,Bestand_Jahresende,K03251,101148.0
2018,Hameln-Pyrmont,Bestand_Jahresende,K03252,80392.0
2018,Hildesheim,Bestand_Jahresende,K03254,142530.0
2018,Holzminden,Bestand_Jahresende,K03255,38515.0
2018,Nienburg (Weser),Bestand_Jahresende,K03256,57692.0
2018,Schaumburg,Bestand_Jahresende,K03257,80225.0
2018,Lüneburg,Bestand_Jahresende,K033,843170.0
2018,Celle,Bestand_Jahresende,K03351,89768.0
2018,Cuxhaven,Bestand_Jahresende,K03352,104308.0
2018,Harburg,Bestand_Jahresende,K03353,121465.0
2018,Lüchow-Dannenberg,Bestand_Jahresende,K03354,26629.0
2018,Lüneburg,Bestand_Jahresende,K03355,90419.0
2018,Osterholz,Bestand_Jahresende,K03356,52746.0
2018,Rotenburg (Wümme),Bestand_Jahresende,K03357,76760.0
2018,Heidekreis,Bestand_Jahresende,K03358,68359.0
2018,Stade,Bestand_Jahresende,K03359,99807.0
2018,Uelzen,Bestand_Jahresende,K03360,48543.0
2018,Verden,Bestand_Jahresende,K03361,64366.0
2018,Weser-Ems,Bestand_Jahresende,K034,1213535.0
2018,Delmenhorst.Stadt,Bestand_Jahresende,K03401,38884.0
2018,Emden Stadt,Bestand_Jahresende,K03402,26541.0
2018,Oldenburg (Oldb) Stadt,Bestand_Jahresende,K03403,93475.0
2018,Osnabrück Stadt,Bestand_Jahresende,K03404,87777.0
2018,Wilhelmshaven Stadt,Bestand_Jahresende,K03405,45672.0
2018,Ammerland,Bestand_Jahresende,K03451,59683.0
2018,Aurich,Bestand_Jahresende,K03452,98330.0
2018,Cloppenburg,Bestand_Jahresende,K03453,69039.0
2018,Emsland,Bestand_Jahresende,K03454,141386.0
2018,Friesland,Bestand_Jahresende,K03455,52706.0
2018,Grafschaft Bentheim,Bestand_Jahresende,K03456,61672.0
2018,Leer,Bestand_Jahresende,K03457,82448.0
2018,Oldenburg,Bestand_Jahresende,K03458,58197.0
2018,Osnabrück,Bestand_Jahresende,K03459,160702.0
2018,Vechta,Bestand_Jahresende,K03460,59344.0
2018,Wesermarsch,Bestand_Jahresende,K03461,46418.0
2018,Wittmund,Bestand_Jahresende,K03462,31261.0
